UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained
245194896,4,4,4.5,4.5,4.5,1,0,0
244997107,5,5,5,5,5,1,0,0
245198277,3,3,3,3,4,0,0,0
245037308,3,3,3,3,4,0,0,1
245116586,3,3,3,3,4,0,0,1
245255732,4,4,4,5,5,1,1,0
245200986,3,4,2,3,3,0,1,0
245172565,2,2,2,3,4,0,0,0
245081151,3,3,3,3,4,0,0,1
245134207,3,3,3,3,4,0,1,1
245154285,1,3,1,1,1,0,0,0
245152435,3,2,4,4,5,0,0,1
245100095,4,4,4,4,5,1,0,1
245236633,3,3,3,3,4,0,0,0
245161528,3,3,3,3,4,0,0,1
242318963,2.5,2,2.5,2.5,3,0,0,0
245085217,4,4,4,4,4,1,1,1
245135744,3,3,3,3,4,0,1,1
245146743,3,3,3,3,5,0,0,1
245229262,3,3,3,3,4,0,0,0
240868341,3,3,3,3,4,0,0,0
245248090,4,3,4,4,5,1,0,0
244985978,4,4,5,4,5,1,0,0
244953507,3,3,3,2,4,0,0,1
245066686,3,3,3,3,4,0,1,0
244961309,2,2,4,4,4,0,0,1
245096153,4,4,4,4,5,1,0,1
245114148,3,3,3,3,4,0,0,1
231229969,4,4,5,4,5,1,1,1
245078755,4,4,4,4,5,1,0,0
244968763,2,3,3,3,3,0,0,1
244565279,3,3,3,3,4,0,0,0
244944896,3,3,3,3,3,0,1,0
244239973,1,2,2,1,2,0,1,0
123270029,4,4,5,5,4,1,1,1
245197920,4,4,3,4,5,1,0,1
245123365,4,4,4,4,5,1,0,1
244994730,3,1,4,3,4,0,1,0
245197394,4,4,4,4,5,1,1,1
245066402,4,4,4,4,5,1,1,1
245027081,4,4,3,3,4,0,1,1
245096951,3,3,3,4,3,0,0,1
245121497,2,2,3,3,3,0,1,1
245202976,4,4,4,5,5,1,1,0
245241406,3,3,3,3,5,0,1,0
244968498,3,3,3,3,4,0,0,1
245146064,4,4,3,3,5,1,0,1
240034914,3,3,2,4,4,0,1,1
230145274,5,5,4,5,5,1,0,0
245187428,4,4,4,3,5,1,0,0
245197027,2,3,3,3,5,0,0,0
245100169,2,3,3,1,2,0,0,1
245220757,3,3,3,3,5,0,0,0
239393673,4,4,5,4,5,1,0,0
245197201,4,3,5,4,5,1,0,1
245127506,5,5,5,5,5,1,0,1
245083910,3,3,2,2,3,0,1,1
245011382,3,3,3,3,4,0,0,1
244937031,3,3,3,3,4,0,1,1
244955198,4.5,4.5,4,4.5,5,1,1,1
245161116,4,3,3,4,5,1,1,1
245014144,2,2,2,4,2,0,0,0
233017353,4,4,5,4,5,1,1,1
244916993,5,5,5,5,5,1,1,0
245028330,4,4,4,4,5,1,0,1
245071257,4,4,4,4,5,1,0,1
244945299,3,3,4,3,3,0,0,1
245255974,4,4,4,4,5,1,0,0
245236422,3,3,3,3,4,0,0,0
245213690,4,4,4,3,5,1,1,0
245092628,3,3,3,3,5,0,0,1
245079668,4,4,4,5,5,1,1,1
245169436,3,3,4,4,5,1,1,1
245159674,3,3,3,3,4,0,0,0
245014310,2,2,3,2,3,0,0,1
245136370,3,3,3,3,5,0,1,1
245186341,5,4,4,4,5,1,0,0
245005259,3,3,3,4,5,0,0,1
245041866,4,4,4,4,4,1,1,1
245155448,3,3,3,3,4,0,0,1
245155613,2,2,2,3,3,0,1,1
245135095,4,4,4,4,5,1,0,1
245152455,2,2,2,2,2,0,1,0
245001949,4.5,4,4.5,4.5,5,1,0,1
245078603,3,3,3,2,4,0,0,0
245129790,3,3,4,4,5,1,1,1
245173274,4,4,3,3,5,1,1,0
245052569,4,3,3,3,4,0,0,0
241037591,5,5,5,5,5,1,1,0
245170849,3,3,4,4,5,1,0,1
245059643,4,4,4,4,4,1,1,1
245111449,3,3,3,3,4,0,0,1
242203536,3,3,3,3,4,0,0,1
245141597,3,3,4,3,4,0,0,0
241462020,4,4,5,4,5,1,1,1
245177237,3,3,3,3,4,0,0,0
242334994,2,2,3,2,2,0,0,1
245191752,1,2,2,2,2,0,1,1
244954666,4,3,3,4,5,1,0,1
242020781,4,4,3,3,4,0,1,1
245263275,4,4,4,4,5,1,0,0
245175983,2,3,3,3,3,0,0,0
245145702,3,3,3,3,4,0,0,1
245245530,2,2,3,3,3,0,1,0
244992653,3,3,3,3,4,0,0,1
245112006,2,2,2,3,2,0,0,1
245017264,3,3,4,4,5,1,0,1
245160576,4,4,4,5,4,1,0,0
245141962,2,2,2,2,3,0,1,0
245085682,3,3,3,3,4,0,1,1
245187696,5,4,4,4,5,1,0,1
245156098,3,2,2,2,2,0,0,1
245075165,3,3,4,3,3,0,1,0
245139234,3,3,3,4,4,0,1,0
245000699,2,1,2,3,3,0,0,1
239250772,3,3,4,3,4,0,1,1
241367875,2,3,3,2,3,0,0,0
245016092,1,1,1,1,1,0,1,1
245115072,3,3,3,3,4,0,0,0
245186735,3,3,3,2,4,0,0,0
244961724,3,3,3,1,3,0,1,1
242862237,2,2,2,2,2,0,1,0
245166028,3,3,3,3,3,0,0,0
245090695,3,3,4,3,5,0,0,1
245192340,3,3,3,3,4,0,0,0
245157336,3,3,3,3,5,0,1,1
245177143,2,1,3,3,2,0,0,0
245030157,3,3,3,3,3,0,0,0
245070334,4,4,4,4,5,1,0,1
242930419,3,3,3,3,4,0,1,0
245224882,4,4,4,5,4,1,1,0
245142321,4.5,4,4.5,4.5,5,1,0,1
245201838,3,3,3,3,4,0,0,1
245219952,2,2,2,2,2,0,0,0
240259310,4,4,4,4,5,1,0,0
245130560,3,3,3,3,5,0,0,1
245181824,3,3,3,3,4,0,1,1
245138541,5,5,5,5,5,1,1,0
245169314,3,3,3,3,3,0,0,1
245025784,3,3,4,3,5,0,1,1
244976011,4,4,4,4,5,1,0,1
245090266,4,4,3,3,5,1,0,1
245136620,5,5,5,5,5,1,0,1
244978060,1,1,2,2,2,0,0,0
245254986,2,2,3,3,4,0,0,0
244948939,4,3,3,3,4,0,1,1
120852945,2,2,3,2,2,0,0,1
245192512,2,2,3,2,3,0,0,0
245115035,3,4,3,2,1,0,0,0
245136162,3,3,4,3,4,0,0,1
245194941,3,3,3,3,4,0,0,1
238877033,5,5,5,5,5,1,0,0
245185434,3,3,3,3,4,0,1,0
245197034,3,3,3,2,4,0,1,0
245176110,4,5,5,5,5,1,1,0
245127371,3,3,3,3,4,0,1,1
245175607,2,3,3,2,2,0,1,0
245164223,3,2,3,3,4,0,0,0
244907068,5,5,5,5,5,1,0,0
245219027,3,3,4,4,5,1,0,0
245051530,5,5,5,5,5,1,1,1
245046149,4,4,4,4,4,1,1,1
237826955,3,3,4,3,5,0,0,1
245030600,3,3,4,4,5,1,1,1
245230194,3,3,3,3,5,0,0,0
242663645,3,2,3,3,4,0,0,0
245216702,4,4,4,4,5,1,1,0
245175558,2,2,3,3,1,0,1,0
245008076,3,3,3,3,4,0,0,1
245212898,4,4,4,4,5,1,1,0
244988217,4,5,4,5,5,1,0,1
245028175,2.5,3,3.5,2.5,3.5,0,1,1
245214067,4,4,4,4,4,1,1,0
245075140,3,3,3,3,4,0,1,0
245235561,5,5,5,5,5,1,0,0
245147713,4,4,4,4,5,1,0,0
245081186,4,4,4,4,5,1,1,0
242819298,4,4,5,5,5,1,0,1
245273960,3.5,3,3,3.5,4.5,0,0,0
238465200,3.5,4,4,4,5,1,0,0
245057489,5,5,5,5,5,1,0,1
120687041,3,3,3,3,4,0,0,1
245172848,3,3,4,3,5,0,0,1
245191450,4,3,3,4,4,0,0,0
245202104,3,3,4,4,4,0,1,1
245023543,3,3,4,3,5,0,0,1
245164488,4,4,4,4,5,1,1,1
244956847,3,2,3,3,4,0,0,1
245146010,3.5,3.5,3.5,3.5,3,0,1,1
245128796,3,3,4,4,5,1,0,1
245195124,2,2,2,3,2,0,1,1
245180466,3,3,3,3,4,0,1,0
237531911,3,3,3,3,4,0,0,1
240944241,4,4,5,5,5,1,1,0
245081702,4,4,4,4,5,1,0,1
245125270,3,2,3,4,5,0,0,0
245089092,4,4,4,3,4,1,0,1
230366441,3,2,3,3,5,0,0,0
245170362,3,3,2,2,2,0,1,0
245103786,4,3,4,4,4,1,0,0
245155760,4,4,3,4,4,1,1,1
245175427,3,3,3,2,4,0,1,0
245151050,3,3,3,3,4,0,1,1
245191612,4,3,3,3,5,0,0,1
245225646,3,3,3,3,3,0,1,0
245134716,2,3,3,3,4,0,0,1
245194770,4,4,4,4,5,1,0,0
245108312,2,3,3,3,3,0,0,0
245192031,2,2,3,2,3,0,0,1
239393081,4,4,4,4,5,1,0,0
245079415,4,4,4,4,4,1,1,1
245021097,3,4,3,4,4,0,0,1
245116766,4,4,4,4,5,1,1,1
242110804,4,4,4,4,5,1,0,0
245123868,3,3,3,3,4,0,0,1
245152163,3,2,3,3,4,0,1,0
245268853,4,3,4,4,5,1,1,0
239397451,4,4,4,4,4,1,0,0
245116460,3,5,3,4,3,0,0,0
244968549,4,4,3,4,5,1,0,1
245167187,3,3,3,4,5,0,0,1
245037068,3,4,4,4,5,1,0,1
245124921,4,4,4,4,5,1,0,1
245120846,3,3,3,4,5,0,0,1
244963657,3,3,3,3,4,0,1,0
245139083,3,3,4,3,4,0,0,1
245174376,3,3,3,3,4.5,0,1,1
245007959,3,3,3,3,4,0,1,0
245248888,3,3,3,3,5,0,0,0
245213818,3,3,3,3,5,0,0,0
245116469,2,3,3,2,3,0,0,1
123728728,4,4,4,4,5,1,0,1
232780626,4,4,4,4,5,1,0,1
244946425,3,4,4,3,5,1,0,0
245211811,2,2,2,2,3,0,0,0
245070254,2,2,3,3,3,0,0,0
245075070,3,4,3,3,4,0,1,0
232254765,4,4,4,4,4,1,1,1
245151994,3,3,3,4,5,0,0,0
245142112,3,4,4,3,5,1,1,1
245118846,3,3,4,3,4,0,0,1
245187761,3,3,3,3,4,0,0,1
245244775,3,3,3,3,3,0,1,0
245063911,4,3,4,4,5,1,0,1
245097484,1,1,2,3,1,0,0,0
245216796,3,4,4,5,4,1,1,0
245120777,3,3,3,3,4,0,0,1
245254083,3,3,4,2,4,0,1,0
245066061,1,2,2,2,1,0,1,0
244967313,5,5,5,5,5,1,0,1
245151670,3,4,4,5,5,1,0,1
245123319,2,3,4,4,4,0,0,0
245129177,4,3,5,4,5,1,1,1
245067105,3,3,3,3,4,0,0,1
128213721,3,3,3,3,4,0,1,0
245212855,3,3,3,3,4,0,1,1
245178814,3,3,3,3,4,0,0,0
245166765,5,4,5,5,5,1,0,0
245051863,2,2,2,2,2,0,1,1
244954635,3,3,3,4,5,0,0,0
244953685,1,3,4,5,2,0,0,1
245117454,5,4,4,5,5,1,0,1
245220379,2,3,2,4,2,0,0,0
244971741,3,3,3,4,4,0,1,0
245261501,3,3,3,3,4,0,0,0
245172295,2,2,3,3,2,0,0,1
245122896,3,4,3,3,4,0,0,1
244339842,4,3,4,4,5,1,0,1
245230787,2,2,1,1,2,0,1,0
244961283,4,4,5,5,5,1,0,1
245116733,3,3,3,3,5,0,0,1
244338148,3,3,3,4,5,0,0,0
244988293,3,3,3,3,3,0,0,1
245185247,3,3,3,3,2,0,0,0
245150916,1,1,1,1,2,0,0,1
241321052,3,3,3,3,4,0,0,0
245091273,4,4,5,4,5,1,0,1
245170897,3,3,3,3,4,0,0,1
245123982,2.5,3,3,3,4,0,0,1
245128459,3,3,3,3,4,0,1,1
245156561,4,5,5,5,5,1,1,1
245205166,4,4,4,4,5,1,0,0
245114695,3,3,3,2,4,0,0,1
245167236,4,3,4,4,5,1,1,1
245161689,3,3,3,3,4,0,0,0
245090978,2,2,2,3,1,0,0,0
245101921,3,3,4,3,5,0,0,0
240532333,5,5,5,5,5,1,1,0
245166567,3,3,3,3,4,0,0,1
245164359,2,2,3,2,4,0,0,1
245021435,3,3,3,3,5,0,0,0
245171072,5,5,5,5,5,1,0,1
245069343,3,3,3,3,5,0,0,0
242466918,3,3,4,3,5,0,0,0
125593178,4,3,3,4,5,1,0,0
245051759,4,3,4,4,4,1,0,1
245255076,3,3,3,3,5,0,1,0
245115384,3,3,3,2,4,0,1,1
245193037,3,2,2,2,4,0,0,1
245107150,3,3,3,3,3,0,0,1
245140979,3,2,3,2,3,0,1,0
244984655,4,4,5,4,5,1,1,1
245079472,3,3,4,3,5,0,1,0
233286486,3,3,3,3,5,0,0,0
245085706,2,3,3,3,3,0,0,1
245114482,3,3,3,3,4,0,0,1
245254375,4,4,4.5,3.5,4.5,1,0,0
245219464,1,2,3,2,1,0,0,0
245128693,3,3,4,3,4,0,1,1
245129500,4,4,4,4,5,1,0,1
244992203,3,3,4,4,5,1,1,1
245151177,3,3,3,3,4,0,0,1
245272900,3,3,3,3,4,0,0,0
245241704,3,3,2,3,2,0,0,0
245082094,3,3,3,3,4,0,1,0
245071318,2,2,3,3,3,0,0,0
245082075,4,4,4,3,4,1,1,1
237366985,3,3,3,3,4,0,0,1
245273975,3,3,4,4,4,0,0,0
245114407,5,5,5,5,5,1,0,1
245070764,5,5,5,4,5,1,1,1
245156249,5,5,5,5,5,1,0,1
244981859,3,3,3,3,4,0,1,1
245026515,4,4,4,4,4,1,1,1
245035078,3,3,4,4,5,1,0,1
245100166,3,3,4,3,4,0,0,1
245057516,2,2,3,3,4,0,0,1
245091343,4,4,4,4,5,1,0,1
121196240,4,4,4,4,5,1,1,1
245103358,3,4,3,2,4,0,0,1
245127298,4,3,5,5,5,1,0,1
238782267,2,3,2,3,3,0,0,1
122697410,4,4,4,4,5,1,0,1
244564229,3,3,3,4,5,0,0,1
245205292,1,2,1,2,2,0,0,0
244972315,3,3,3,3,3,0,0,1
123755352,3,3,3,3,4,0,1,1
241048173,1,2,2,2,2,0,1,0
245070106,4,3,3,4,5,1,1,1
245208095,4,4,4,4,5,1,0,0
245067044,4,4,3,4,5,1,1,1
239102998,3,3,3,3,4,0,0,1
245095878,3,3,3,4,4,0,0,1
245134969,3,3,3,3,4,0,0,1
245236051,3,3,3,3,4,0,0,0
245195764,3,3,3,3,5,0,1,1
245124395,5,5,5,5,5,1,0,1
245085751,3,3,3,4,2,0,0,1
244993015,4,4,4,4,4,1,1,1
245079942,3,3,2,3,2,0,1,0
245119399,1,1,3,2,1,0,0,0
233998050,3,3,4,4,4,0,0,1
245201538,3,3,3,3,4,0,1,0
245157358,5,4,5,5,5,1,0,1
238582689,3,4,4,3,4,0,1,1
245097257,4,3,4,3,5,1,0,1
245047165,3,3,4,3,4,0,0,1
245032681,3,2,4,3,3,0,0,1
245192114,2,2,3,3,4,0,0,1
245165410,2,2,2,1,2,0,1,0
245088240,2,3,3,2,3,0,1,1
244935615,3,3,3,3,4,0,0,1
244959775,3,3,4,3,4,0,0,1
245102781,3,3,3,3,4,0,0,0
245273370,3,3,3,3,3,0,0,0
245181651,4,4,4,4,4,1,0,1
244944721,3,3,3,4,5,0,0,1
245160548,3,3,3,3,4,0,0,0
245128313,4,3,4,4,5,1,0,1
245179035,2,3,3,4,3,0,0,0
245180207,4,4,4,4,5,1,1,0
245050143,2,2,4,4,4,0,1,0
245100758,1,1,2,3,1,0,0,0
245250851,1,1,1,2,1,0,0,0
245114982,3,3,3,3,4,0,1,1
245067750,3,3,4,3,4,0,0,1
245198543,4,4,4,4,5,1,0,0
245118663,4,4,4,4,5,1,0,0
242647817,4,4,4,5,5,1,0,0
245170835,3,3,3,3,4,0,1,1
241518090,1,2,2,1,2,0,0,1
236226551,4,4,4,3,5,1,1,1
245069330,4,4,4,4,4,1,0,0
245181362,4,4,4,4,5,1,1,0
245176166,5,5,5,5,5,1,0,1
245265924,4,4,4,4,4,1,0,0
245263445,3,3,2,2,2,0,1,0
245101180,4,4,4,3,5,1,0,0
239030684,4,3,4,4,4,1,0,0
245220861,4,3,3,3,5,0,0,0
245130317,1,1,1,2,1,0,0,1
234184926,4,4,4,5,5,1,0,1
244987501,2,2,1,1,2,0,0,0
245025410,3,3,3,2,4,0,0,1
245200933,4,3,4,4,4,1,1,0
245059875,3,3,3,3,4,0,1,1
244993049,2,2,3,2,3,0,1,0
244950496,3,3,3,3,2,0,1,0
245205836,3,3,3,3,4,0,1,0
245081323,4,4,5,5,5,1,1,1
245047524,3,3,2,3,3,0,1,1
245061590,3,3,3,4,4,0,0,1
245229785,2,2,3,3,2,0,1,0
245138685,3,3,3,3,4,0,1,1
122211216,3,3,4,4,4,0,0,1
244968822,4,4,4,4,5,1,1,1
245037869,2,2,3,2,3,0,1,0
245221853,5,4,4,4,5,1,0,0
245160639,1,1,1,1,1,0,0,0
245225214,4,3,3,3,4,0,1,0
125518152,2,3,2,4,4,0,1,1
239462928,4,4,4,4,5,1,0,1
245006918,3,3,3,4,4,0,1,1
239223893,3,3,3,3,4,0,0,1
244939031,3,3,3,3,4,0,0,0
235847946,3,3,3,3,4,0,0,1
245129361,4,3,4,4,5,1,0,1
245136573,3,3,3,3,4,0,1,0
245146881,3,3,3,3,4,0,0,1
245027886,3,3,3,3,4,0,0,1
245052980,4,4,4,4,5,1,0,1
245062695,4,4,3,4.5,4.5,1,1,1
245060201,5,4,5,5,5,1,0,1
245106547,3,3,3,3,4,0,0,0
244988304,4,4,4,4,5,1,0,1
245201578,3,3,3,3,4,0,1,0
245122626,3,2,3,3,4,0,0,1
245066638,3,4,3,3,4,0,0,0
245086443,2,2,2,2,4,0,0,0
122884121,5,5,5,5,5,1,0,1
245014364,4,5,5,5,5,1,1,0
245108028,4,4,4,4,4,1,0,1
245210489,3,3,4,4,5,1,1,0
245031784,3,3,3,3,3,0,0,1
245095558,4,4,4,4,5,1,0,1
241782390,4,4,4,3,4,1,0,1
245161361,3,3,2,3,4,0,0,1
245100893,4,3,3,3,5,0,0,1
244950662,2,1,4,4,3,0,1,1
121022558,3,2,3,3,4,0,0,0
239469927,3,3,2,3,3,0,1,0
234046586,3.5,3.5,4,4,4.5,1,0,1
245191197,4,4,4,5,5,1,0,1
245090771,4,3,3,4,5,1,0,1
245124593,3,3,3,4,4,0,0,1
245156484,2,2,3,3,2,0,0,0
245268057,3,2,1,4,3,0,0,0
245104371,4,4,4,4,4,1,0,0
245226415,4,4,4,4,5,1,0,0
245109875,2.5,2.5,3,3,4,0,0,1
245130527,1,2,2,4,3,0,0,1
245167019,4,3,4,3,5,1,0,1
245016084,4,4,4,3,5,1,0,1
245145881,3,3,2,2,3,0,0,1
245048051,3,4,3,4,5,1,0,1
245080068,3,3,3,2,4,0,0,1
245047557,4,4,4,4,4,1,0,1
245161851,3,3,3,3,5,0,0,1
245041432,3,4,4,4,4,1,1,1
245117057,3,3,4,3,3,0,1,1
245055020,4,4,4,4,4,1,1,1
245202617,3,3,3,3,5,0,0,0
242242712,4,3,4,3,5,1,1,1
245156616,4,4,3,3,4,0,0,1
244583316,4,4,4,3,4,1,0,1
245144470,5,5,5,5,5,1,0,1
235896588,5,3,5,5,5,1,1,1
245091296,3,3,3,3,4,0,1,1
245098186,3,3,3,4,4,0,0,0
128589797,4,4,4,4,5,1,0,1
241802975,2,2,2,2,3,0,1,0
244981625,4,4,4,5,5,1,1,1
245201473,4,5,5,5,5,1,0,0
241933386,3,4,4,3,4,0,0,0
245186316,3,3,4,3,4,0,0,1
245096496,4,4,3,4,5,1,0,0
245170114,3,2,3,3,4,0,0,1
245057386,3,4,4,4,5,1,1,1
245159731,3,3,3,3,5,0,0,1
245273485,3,4,3,4,5,1,0,0
245118656,3,3,3,4,5,0,0,1
245180926,3,3,4,4,5,1,1,1
245139547,4,4,3,3,5,1,0,1
245216248,3,3,3,3,4,0,0,0
245251249,3,3,3,3,4,0,0,0
245170283,3,3,3,3,4,0,0,0
245129525,3,3,4,4,5,1,0,1
245056749,3,3,4,3,4,0,0,1
238510902,4,3,4,3,5,1,0,1
245154398,3,1,4,4,4,0,0,1
244199403,1,3,2,2,1,0,1,0
245111841,3,3,4,3,4,0,1,1
245205405,3,3,3,3,4,0,0,1
245219961,1,1,1,1,1,0,1,0
245144690,3,3,3,3,3,0,1,0
245088762,2,2,4,4,3,0,0,1
245181548,4,3,4,3,5,1,0,1
245101552,3,4,4,4,4,1,1,0
245103475,3,3,3,3,4,0,0,0
245192718,3,3,3,3,4,0,1,1
245124392,5,4,5,5,5,1,0,1
245096938,1,1,3,2,2,0,0,1
245117656,4,4,4,4,5,1,0,1
231231076,3,5,3,4,4,1,0,1
245195879,4,3,4,4,5,1,0,1
245023407,3,3,4,4,4,0,1,1
239496088,3.5,3.5,3,3,4.5,0,0,0
245240380,4,4,4,5,5,1,0,0
245256616,3,3,3,3,4,0,1,0
245186155,4,4,3,4,4,1,0,0
241699503,3,3,4,4,4,0,0,0
245087743,2,2,2,2,4,0,1,1
245212583,2,2,2,2,3,0,0,0
244953941,5,5,4,4,5,1,0,1
245060617,3,3,3,3,3,0,1,1
245102828,3,3,3,3,4,0,0,1
245245476,4,4,4,5,5,1,0,0
232656193,3,2,3,3,4,0,0,1
245181125,4,4,4,4,4,1,1,1
245147571,3,2,3,3,4,0,0,1
245168890,3,3,3,3,4,0,0,1
245109848,5,5,5,5,5,1,1,1
244964576,4,4,4,4,5,1,0,1
242969663,3,3,4,3,4,0,0,1
245078795,4,4,3,5,5,1,1,0
245086421,4,4,4,4,5,1,0,1
245123971,3,3,3,3,4,0,0,1
245010989,5,5,5,5,5,1,0,1
245206132,2,2,3,2,2,0,0,0
232281821,4,5,4,5,5,1,0,1
244987620,3,3,3,3,4,0,0,0
240662334,3,3,3,3,5,0,0,0
242055127,5,5,5,5,5,1,1,0
245078292,4,4,4,4,4,1,1,1
245086875,5,5,5,5,5,1,0,1
245144286,3,3,3,3,4,0,1,1
245219498,4,4,4,5,4,1,0,0
245129779,3,3,3,3,5,0,1,1
245038006,3,3,4,4,4,0,0,1
245226773,2,2,3,3,3,0,1,0
243767791,3,3,3,3,4,0,1,1
244975470,2,3,2,2,3,0,0,1
245165223,3,3,4,4,5,1,0,1
245095610,3,3,3,3,4,0,0,1
245212783,3,3,3,3,4,0,0,0
245042115,3,3,3,3,5,0,0,1
242935548,2,2,2,2,2,0,0,0
236024902,5,5,5,4,5,1,0,1
245061343,1,1,2,1,1,0,1,0
245145880,3,3,3,3,4,0,1,0
245129883,3,3,3,3,4,0,0,1
245145569,3,3,4,4,4,0,0,1
242370622,3,3,3,2,3,0,0,1
245087124,3,3,4,5,5,1,0,1
245159972,2,2,1,3,2,0,0,1
245127316,4,4,4,4,5,1,0,1
245154844,4,3,4,3,5,1,0,0
245141316,3,3,3,3,4,0,1,0
245097695,1,1,2,2,1,0,1,0
245207884,3,3,3,3,4,0,0,0
245089903,3,3,4,3,5,0,0,1
232110564,3,4,2,4,2,0,1,0
245160190,5,5,5,4,5,1,1,0
245014301,3,2,4,4,4,0,0,1
245220374,2,2,1,3,2,0,0,0
245201347,3,4,3,3,4,0,1,0
245139391,4,3,4,4,5,1,0,0
231079844,3,3,3,3,5,0,0,1
245098291,2,2,2,3,4,0,0,1
244995080,3,3,4,4,5,1,0,1
240302014,4,4,4,4,5,1,0,0
245092755,3,3,3,3,4,0,1,1
245159692,5,5,4,5,5,1,0,1
244938742,3,3,3,3,4,0,1,1
245196012,3,3,3,3,5,0,1,0
245260702,5,5,5,5,5,1,0,0
245187267,2,2,2,2,3,0,1,1
245116992,4,4,4,4,4,1,1,1
245102715,3,4,3,3,4,0,1,0
245081017,2,2,3,3,2,0,0,1
245135135,4,3,3,3,3,0,0,0
243717429,3,3,3,3,4,0,0,0
245121094,3,3,4,4,5,1,0,1
245161374,2,2,3,3,4,0,0,1
245135298,3,3,3,3,4,0,1,0
244985998,4,3,3,3,5,0,1,1
245231748,2,3,2,3,2,0,1,0
244953749,4,3,4,4,5,1,0,1
244952048,2,3,3,3,4,0,0,1
245046937,2,2,1,1,1,0,0,0
245123827,2,2,2,2,3,0,0,1
245117758,3,3,4,3,4,0,0,1
245205501,3,4,4,3,4,0,0,1
245037288,3,3,4,3,4,0,0,1
245022680,3,3,3,4,4,0,0,1
245017633,4,4,4,4,5,1,1,1
245220458,3,3,3,3,4,0,1,0
244987942,1,1,1,1,1,0,1,0
245129860,4,5,4,4,5,1,0,1
245101870,4,4,4,4,5,1,1,1
244978675,3,3,3,3,4,0,0,1
245180124,3,3,4,3,4,0,0,1
245152139,5,5,4,5,5,1,0,1
245009842,3,3,3,3,4,0,0,1
245220806,2,2,2,3,2,0,0,0
245041334,3,3,3,3,5,0,0,1
244978733,4,3,3,4,5,1,0,1
245265992,4,3,3,3,5,0,0,0
245145280,2.5,2.5,2.5,2.5,3,0,1,1
244929820,3,3,4,4,5,1,0,1
245098498,3,3,3,3,4,0,0,1
128402323,4,4,4,4,5,1,0,1
244972430,4,4,4,4,5,1,0,1
245106551,2,3,2,4,3,0,0,0
245276998,4,3,4,3,4,0,0,0
244514201,3,3,3,3,4,0,1,0
245124418,3,3,3,3,4,0,1,1
245161509,4,4,4,4,5,1,0,1
245146941,3,3,3,2,4,0,0,0
244982403,4,4,4,4,5,1,1,1
245033425,4,4,4,4,5,1,1,1
242477032,5,4.5,5,4.5,5,1,1,1
244952875,3,3,3,3,5,0,0,1
245129379,3,3,3,3,5,0,1,0
245090201,3,3,3,2,3,0,0,1
245060447,5,4,5,5,5,1,0,1
245128606,4,5,5,4,5,1,0,1
245230044,3,3,3,3,4,0,0,0
245274372,3,3,3,3,4,0,1,0
245040784,3,3,3,3,4,0,0,1
130514786,4,4,4,3,5,1,0,1
245245732,3,3,4,4,4,0,0,0
245057125,4,4,4,4,5,1,0,1
245091263,4,4,4,4,5,1,0,1
245176946,4,4,4,4,5,1,1,0
245096373,3,3,3,3,4,0,0,0
245243439,2,2,2,3,5,0,0,0
245003053,5,4,5,5,5,1,1,1
245247392,4,4,4,4,4,1,1,0
243050428,5,4,3,4,5,1,1,1
245114945,3,3,3,3,4,0,1,0
245062486,3,3,3,2,2,0,0,1
245145565,4,3,2,4,5,0,0,1
244940848,4,4,4,4,5,1,0,1
242707196,2,3,3,2,2,0,1,1
245220760,3,3,3,3,4,0,0,0
245219530,4,4,4,4,4,1,0,0
239007698,4,3,3,3,5,0,0,1
124731789,3,3,4,4,4,0,0,0
245180323,3,3,4,4,4,0,0,1
245224660,1,2,1,3,2,0,0,0
245037146,4,4,5,4,5,1,0,1
245015809,3,4,4,4,5,1,0,1
245093407,3,3,4,3,5,0,0,0
245146378,3,3,4,4,5,1,0,1
245205620,2,2,2,2,2,0,0,0
125754409,3.5,3,3,3,4.5,0,0,1
245181704,2,2,2,2,2,0,0,0
245032774,4,4,5,5,5,1,0,1
245216106,4,4,5,5,5,1,0,0
245117115,4,4,4,4,4,1,0,1
245117582,4,4,4,4,5,1,0,1
245130829,2.5,3,2.5,2.5,3.5,0,0,0
125469226,5,5,5,5,5,1,0,0
245051398,4,4,4,4,5,1,0,1
245222796,3,3,3,3,4,0,0,0
245181802,3,3,3,3,5,0,0,1
245042318,3,3,4,4,5,1,0,1
244979058,3,2,3,3,3,0,0,1
242301206,4,4,4,4,5,1,0,0
244967367,5,4,5,5,5,1,0,1
245065675,5,5,5,5,5,1,0,1
245122666,3,3,3,3,4,0,0,1
245251998,5,4,4,3,5,1,0,0
245169585,3,3,3,4,4,0,0,1
245069797,4,4,4,4,5,1,0,1
245079584,3,3,4,3,5,0,0,1
245236696,1,1,3,2,1,0,0,0
245138177,4,3,4,4,5,1,1,1
245228915,4,4,4,4,5,1,0,0
245059945,3,4,4,4,5,1,1,0
245123102,3,3,3,4,4,0,0,1
245161016,4,4,5,4,4,1,0,1
245083842,2,2,1,1,2,0,1,1
245236255,4,4,4,4,5,1,0,0
245229398,3,3,3,3,4,0,1,0
245113840,3,2,3,3,5,0,1,0
245070438,3,3,3,3,5,0,0,1
245111637,3,2,3,3,4,0,1,1
245107380,5,4,5,5,5,1,0,1
245069515,2,2,1,3,2,0,0,0
