UNIQUE_ID,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13
245046045,3.25,4.0,3.25,2.0,1.75,5.0,1.0,3.75,1.0,1.0,1.25,1.0,1.5
245172999,3.25,2.75,2.75,1.75,1.0,4.25,2.25,3.0,1.5,2.0,2.5,1.75,2.25
245252105,1.75,2.75,1.75,3.0,1.0,5.0,1.0,2.25,1.0,1.75,3.25,3.0,3.0
230356896,2.75,4.0,3.25,2.25,3.5,5.0,1.0,3.5,1.0,1.5,1.75,1.25,1.5
245035464,2.5,3.75,3.0,1.25,3.0,4.5,1.5,3.75,1.0,1.0,2.25,1.0,2.5
245097819,1.75,3.25,1.25,3.5,2.0,3.25,2.0,3.5,2.0,2.25,3.0,3.5,2.25
245248549,3.0,4.0,4.0,1.5,3.25,5.25,1.0,2.25,1.0,1.0,1.75,1.0,1.5
245106986,4.0,4.0,3.75,1.75,4.0,5.25,,3.0,,1.0,1.25,1.0,1.5
245145418,4.0,4.0,3.75,1.0,2.5,5.0,1.0,1.0,1.0,1.25,1.25,1.75,2.25
245201912,2.0,2.0,2.0,3.0,2.0,4.25,2.0,2.0,2.0,2.0,3.25,3.0,2.75
245175231,2.75,3.5,3.25,2.0,3.25,4.75,1.0,2.0,1.0,1.0,1.75,1.5,1.5
245118488,4.0,3.25,2.5,1.0,3.25,5.0,1.0,3.25,1.0,1.0,1.0,1.0,2.0
245075369,3.0,3.0,3.5,2.5,2.75,4.75,2.0,3.0,1.5,1.5,2.0,2.0,2.25
241658692,2.5,4.0,4.0,1.0,1.0,5.5,1.0,3.25,1.0,1.0,2.25,1.0,1.25
242283900,4.0,4.0,3.5,1.25,4.0,6.0,1.0,1.25,1.0,1.0,1.5,1.0,1.5
245127624,4.0,4.0,4.0,1.0,4.0,6.0,1.75,4.0,1.0,1.0,1.0,2.5,1.25
245225433,1.0,2.5,3.25,1.0,4.0,4.75,1.0,1.75,1.0,1.0,4.0,3.25,1.25
245212893,2.5,3.0,3.0,2.75,3.0,3.75,2.0,2.75,2.0,1.75,3.0,3.0,3.0
245245113,3.0,4.0,4.0,1.0,2.5,5.25,1.25,1.75,1.0,1.0,1.5,1.75,2.5
242270087,4.0,4.0,4.0,1.25,2.5,5.5,1.0,3.25,1.0,1.0,1.0,1.0,1.5
244983292,2.0,3.0,2.25,1.5,1.0,5.5,1.25,3.75,1.0,2.25,3.25,2.0,
245134364,2.0,3.25,3.0,2.5,1.75,3.75,2.25,2.75,1.75,2.25,2.25,2.25,
245164927,2.0,2.75,2.25,2.25,2.75,4.25,1.25,3.0,2.0,2.25,3.0,1.75,2.25
245222274,3.0,3.5,3.0,2.0,3.0,4.25,1.25,2.5,1.25,2.0,2.0,1.75,3.0
245154735,2.5,2.75,3.75,2.0,1.5,4.75,1.25,2.25,1.0,1.5,1.75,1.5,2.25
245049838,2.0,3.75,3.5,3.0,2.5,5.25,1.0,2.5,1.0,1.5,2.5,2.5,3.0
245062218,2.0,3.25,2.25,1.0,1.5,5.0,2.0,1.75,1.75,2.0,3.25,2.25,3.0
244957845,2.0,4.0,2.75,2.0,1.75,5.25,1.0,2.0,1.0,1.75,3.75,2.25,2.25
245091031,3.0,3.25,1.5,3.0,1.5,4.25,1.25,3.25,1.0,2.0,2.5,1.75,1.75
245202935,3.75,3.5,3.75,1.25,4.0,5.75,1.25,2.5,1.0,1.0,1.5,1.0,1.5
245206714,4.0,4.0,4.0,2.5,4.0,6.0,1.0,2.5,1.0,1.0,1.0,1.75,1.5
245146693,3.25,3.25,3.0,2.0,2.75,4.75,1.0,2.75,1.5,1.25,2.0,1.25,2.25
245116618,3.75,4.0,4.0,1.25,2.75,4.75,1.0,1.5,1.0,1.0,2.0,1.0,2.0
245250560,3.75,4.0,4.0,1.0,1.0,4.75,1.0,2.0,1.0,1.0,1.0,1.0,1.25
245096985,3.0,3.0,3.5,2.75,3.0,4.25,2.0,3.0,1.0,1.5,2.25,2.75,2.25
244981506,3.25,4.0,3.25,1.0,1.0,4.5,1.0,2.75,1.25,1.0,2.25,1.25,2.0
245164709,1.5,3.0,2.0,3.75,1.75,4.25,2.25,1.0,1.0,2.25,4.0,1.75,3.0
245069681,3.75,4.0,2.75,1.5,3.0,4.5,1.25,2.75,1.0,1.0,1.0,1.75,1.75
245152045,2.25,3.75,2.5,3.0,,5.0,1.25,3.25,1.0,1.75,2.0,1.75,1.75
245091134,4.0,3.5,4.0,1.75,3.25,5.5,1.25,1.5,1.0,1.0,1.5,1.0,2.0
245112907,3.25,3.25,4.0,2.75,3.25,4.75,1.25,3.0,1.0,1.0,1.5,2.0,1.5
245157166,4.0,3.5,3.0,1.75,3.25,4.25,1.25,4.0,1.0,1.0,2.5,1.25,1.75
245113850,4.0,4.0,4.0,1.0,3.25,4.75,1.0,3.25,1.0,1.0,1.0,1.0,1.25
245178969,1.75,3.25,2.25,2.75,1.5,3.75,1.5,2.0,1.5,1.0,2.0,1.75,2.75
245103050,3.0,4.0,3.75,1.0,3.5,5.0,1.5,1.75,1.0,1.25,2.25,2.25,2.25
245035055,3.0,3.75,4.0,1.0,4.0,5.25,1.0,3.25,1.25,1.0,1.75,2.5,1.5
245147743,2.25,2.75,2.75,2.0,3.0,4.5,2.75,3.25,2.25,2.25,2.5,2.0,2.5
243080796,3.75,3.75,4.0,1.0,3.5,5.25,1.0,3.25,1.0,1.5,1.5,1.0,1.75
244982019,2.0,2.75,2.0,3.25,2.0,3.75,1.5,2.25,1.75,2.0,3.0,2.25,2.5
245129197,4.0,3.75,4.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.75,2.25
245066484,2.75,3.25,2.5,2.25,2.5,4.25,2.0,3.25,1.75,2.0,2.0,2.0,2.0
245095183,1.25,4.0,4.0,1.0,2.25,3.5,1.0,4.0,3.25,1.25,2.75,1.0,2.0
245062214,2.25,2.25,2.5,2.25,2.0,4.0,2.0,2.25,1.5,2.25,2.25,3.25,3.0
244209247,1.0,3.75,3.0,3.25,1.75,3.75,2.25,3.0,2.25,2.0,2.5,2.75,2.0
245118700,2.25,3.5,3.0,2.0,1.0,4.75,1.5,2.25,1.0,2.0,3.5,2.5,2.75
244967427,4.0,4.0,4.0,1.0,4.0,5.75,1.25,2.25,1.0,1.0,1.0,1.0,1.75
245207951,3.25,3.5,3.75,1.75,3.25,5.75,1.5,1.5,1.0,1.25,1.75,1.75,2.0
244994873,3.25,3.75,3.75,1.5,1.0,5.0,1.0,1.5,1.0,1.5,1.25,1.0,2.5
241204008,3.25,3.75,4.0,1.0,4.0,5.25,2.0,2.5,1.25,1.0,1.5,2.5,2.5
245192617,3.0,3.75,3.25,1.5,3.0,5.75,1.0,3.0,1.0,1.0,2.25,2.0,2.0
245079887,4.0,3.25,4.0,1.25,4.0,6.0,1.5,3.75,1.0,1.0,1.0,1.25,2.5
124245028,4.0,4.0,3.5,1.25,3.75,5.0,1.0,4.0,1.25,1.0,1.25,1.0,1.25
244239631,3.5,4.0,4.0,1.75,4.0,5.75,1.0,3.0,1.0,1.0,1.25,1.0,2.25
245046409,3.0,3.25,2.75,2.0,1.75,,1.75,2.5,1.5,2.0,2.75,2.5,2.5
238086530,3.0,3.75,3.75,2.0,3.75,5.25,1.0,3.5,1.0,1.25,1.5,1.5,2.0
239196782,3.5,,3.75,3.0,1.0,5.5,1.0,2.5,1.0,1.0,1.75,1.0,2.5
245139180,2.25,4.0,3.5,1.5,1.5,4.25,1.25,1.75,1.0,1.0,2.25,2.25,2.0
245081760,3.25,4.0,4.0,1.0,4.0,5.25,1.0,1.0,1.75,1.0,1.0,1.75,
245207617,3.0,3.0,2.75,1.0,1.75,5.25,1.25,2.5,1.75,2.0,1.5,1.25,1.75
245139969,1.0,3.5,2.25,3.75,3.0,4.5,1.25,2.75,1.0,2.0,4.0,2.0,2.75
245231276,2.75,3.5,2.75,2.75,2.0,5.0,1.25,1.5,1.0,1.75,3.0,1.5,1.75
245080291,2.75,3.75,3.0,2.0,3.75,4.5,1.0,3.25,1.25,2.0,1.75,2.0,2.0
245259157,3.75,4.0,4.0,1.0,1.5,5.25,1.25,3.25,1.0,1.0,1.5,1.0,1.5
245195827,2.0,3.0,2.5,3.0,1.25,4.0,1.75,2.25,1.0,2.25,3.0,2.75,3.25
245095654,3.25,3.75,4.0,1.75,3.0,5.25,1.25,2.5,2.25,1.0,1.75,1.75,2.25
245081575,2.0,2.75,2.25,3.0,1.0,4.5,1.5,2.25,2.0,1.5,3.0,3.25,2.25
245264183,3.75,3.5,3.25,1.75,2.5,3.75,1.0,2.0,1.0,1.5,1.0,2.25,3.0
230372738,3.0,3.5,2.75,3.5,4.0,5.25,1.0,1.25,1.0,1.0,1.0,1.5,
245122505,2.25,3.5,3.0,2.0,2.75,5.0,1.0,2.75,1.0,1.5,1.25,1.25,2.0
245176974,1.75,3.5,3.0,3.75,1.0,5.0,1.0,2.25,1.0,1.25,3.0,2.25,1.5
239483862,3.5,4.0,3.25,2.0,1.25,5.5,1.0,3.75,1.0,1.25,1.5,1.0,1.25
244964842,2.75,3.75,3.5,1.0,4.0,4.75,1.0,3.75,1.0,1.0,2.25,1.0,1.75
244985755,2.25,3.75,2.0,2.25,2.0,3.5,3.0,1.75,2.0,1.0,1.5,2.75,2.75
245086161,3.25,4.0,2.75,3.0,3.0,3.75,1.5,3.25,1.0,1.75,1.5,1.25,1.75
245095696,3.5,3.5,4.0,2.25,1.25,4.75,1.0,1.0,1.25,1.0,1.5,1.0,2.0
245100698,3.5,3.75,3.0,4.0,2.0,4.5,1.25,2.0,1.0,1.25,2.25,2.0,2.25
245074507,3.25,4.0,2.75,2.25,3.0,5.25,1.0,2.5,1.0,1.5,2.0,1.0,2.0
245211099,3.25,4.0,4.0,1.0,4.0,4.75,1.0,2.75,1.0,1.0,1.0,2.75,2.25
245130698,2.25,4.0,3.25,1.25,1.75,4.5,1.0,3.25,1.0,1.0,2.75,1.0,2.75
243349014,2.5,3.5,2.5,1.25,1.75,4.25,1.75,1.75,1.25,1.0,1.25,1.25,2.25
245150511,1.75,3.75,4.0,1.75,4.0,3.75,1.0,2.5,1.0,1.25,4.0,1.0,2.25
242972654,3.75,3.25,2.5,3.0,1.0,4.0,2.25,1.25,2.0,1.0,1.25,1.5,3.0
245073126,1.0,4.0,1.75,4.0,3.5,4.5,1.0,2.0,1.0,1.25,4.0,1.75,2.0
245145856,2.5,4.0,1.5,4.0,1.5,5.0,1.25,1.0,1.0,1.75,3.0,1.0,1.75
245079895,3.5,,1.75,1.0,3.5,3.75,1.0,1.75,1.0,1.0,2.5,1.25,
245194881,2.75,3.25,3.75,2.5,1.25,5.5,1.25,2.0,1.0,1.75,2.25,2.25,
245172960,3.5,4.0,3.75,1.5,3.25,4.75,1.0,4.0,1.0,1.0,1.5,1.0,1.25
245062155,2.75,3.5,3.5,2.0,2.5,5.5,,,,1.0,3.25,2.0,2.25
245091498,2.5,4.0,4.0,3.0,4.0,6.0,1.0,2.0,1.0,1.0,2.0,1.75,2.0
245229657,2.25,3.5,2.5,2.25,2.5,5.25,1.5,2.5,1.0,1.5,3.25,2.5,2.0
245087247,4.0,3.75,4.0,2.0,4.0,5.75,1.25,1.5,1.0,1.0,1.75,2.25,2.25
245197139,2.75,3.0,1.75,2.0,1.5,4.5,2.0,1.5,1.0,1.5,3.0,1.5,2.25
245001421,2.25,4.0,3.0,1.5,3.0,5.5,1.0,2.25,1.0,1.0,2.0,1.25,1.75
239637074,2.0,3.0,2.0,3.0,1.5,4.25,1.25,1.75,1.25,1.75,2.0,2.25,2.75
244967308,4.0,4.0,4.0,1.75,3.25,4.75,1.0,1.5,1.0,1.0,1.0,1.0,1.25
245150536,2.5,3.75,3.5,1.25,3.75,4.75,1.25,1.75,1.0,1.0,1.75,2.0,2.25
245119004,2.0,2.25,2.5,2.75,1.75,5.25,2.5,3.25,1.0,2.25,3.0,2.0,2.75
245101152,3.75,3.25,4.0,1.0,2.5,4.5,1.0,3.25,1.0,1.5,1.75,1.0,1.25
245180233,2.0,2.75,4.0,1.5,1.25,6.0,1.0,1.0,1.0,1.0,1.75,2.0,2.0
245206186,1.25,3.0,2.25,2.75,1.0,4.25,1.5,3.0,1.75,1.0,2.75,1.75,1.5
245037076,1.0,2.25,3.0,1.75,3.0,3.0,1.75,1.5,1.0,2.0,3.5,3.25,4.25
245181115,,4.0,3.25,1.75,1.0,4.75,1.25,2.5,1.0,1.25,,1.75,3.0
245116734,1.25,4.0,3.0,1.0,1.0,4.0,1.5,2.5,1.0,1.25,4.0,2.0,1.75
245138985,3.0,4.0,4.0,1.75,3.0,5.5,1.0,4.0,1.0,1.25,1.5,1.0,2.0
244916817,2.0,3.5,4.0,2.75,3.25,5.75,2.5,3.25,2.25,1.5,3.25,1.75,1.25
245144135,2.25,3.0,2.25,1.0,2.5,3.5,1.75,2.25,1.0,2.0,4.0,2.5,2.0
245008028,1.0,2.25,2.5,2.75,1.75,5.5,2.0,2.0,1.0,1.25,3.25,2.25,2.0
245236557,3.75,2.75,4.0,1.0,1.0,3.25,1.0,1.75,1.0,1.25,1.0,1.0,2.0
245081865,3.25,3.25,3.75,1.0,3.25,3.0,2.25,2.5,1.0,1.25,2.0,1.75,2.25
245069270,3.0,3.0,3.0,4.0,3.25,3.5,1.0,3.25,1.0,1.75,2.0,2.25,1.75
245124034,3.25,4.0,3.25,2.0,3.0,3.75,1.25,3.0,1.0,2.25,2.25,2.0,2.25
245179794,4.0,4.0,4.0,1.0,4.0,5.25,1.0,1.0,1.0,1.0,1.0,1.0,2.75
242445012,3.75,3.0,4.0,2.75,1.5,5.0,2.75,3.0,2.0,1.0,1.0,1.75,2.5
245087269,1.75,3.75,3.5,2.0,1.0,5.75,1.25,1.5,1.0,1.0,3.75,1.5,2.5
245124836,1.25,3.25,3.0,1.25,1.0,4.0,1.0,2.0,1.0,1.0,3.25,1.25,1.75
245160415,3.25,3.5,3.0,3.25,3.0,3.5,2.25,3.0,2.75,1.0,2.0,3.0,2.25
245010644,4.0,4.0,4.0,1.0,1.75,4.0,1.0,4.0,1.0,1.0,1.75,1.5,2.0
245119020,3.75,2.5,2.5,3.75,1.75,3.75,1.0,1.75,1.0,1.0,3.5,1.0,3.0
245222815,1.75,2.25,2.0,2.25,1.0,4.5,2.25,2.5,1.25,1.75,2.75,1.75,2.5
245032445,3.0,3.25,2.5,2.0,2.25,4.25,1.75,2.5,1.75,2.0,2.0,2.0,2.75
245151230,1.25,4.0,2.5,2.25,3.5,5.25,1.0,1.25,1.0,1.0,3.5,1.75,2.25
245146822,3.25,3.75,3.25,2.0,2.5,4.25,1.5,1.5,2.25,1.25,1.25,3.5,
245069683,1.25,3.25,2.25,1.0,1.5,3.75,1.5,2.25,1.0,2.0,3.75,2.75,2.75
245068214,2.5,2.25,2.0,2.0,2.0,4.75,1.5,3.0,1.25,1.75,2.0,1.5,2.25
245081912,2.5,2.5,2.0,1.75,1.75,5.25,,,,1.25,,,2.5
245261889,2.75,3.25,2.75,2.5,2.75,4.0,2.0,2.5,1.0,1.75,1.75,2.0,2.5
245036604,,2.5,3.5,1.5,,,2.5,,,2.0,3.0,2.75,2.25
245086842,2.5,4.0,3.25,1.0,4.0,5.25,1.0,3.25,1.0,1.0,1.75,1.0,1.25
245101858,1.0,3.0,2.75,2.25,1.25,4.25,1.25,1.75,1.25,2.25,3.5,2.75,1.75
245202968,3.5,3.75,3.75,2.0,2.0,5.0,1.0,1.75,1.25,1.0,3.25,1.75,
124958069,3.0,3.75,3.0,2.25,3.0,4.75,1.0,1.75,1.25,1.5,3.75,1.5,2.0
119953484,4.0,2.75,3.75,1.0,2.5,5.0,1.0,1.0,1.0,1.0,1.0,1.25,2.75
245015787,2.25,4.0,4.0,2.75,2.5,4.25,1.0,3.75,1.0,1.0,3.75,1.0,2.0
245205367,3.0,3.5,3.25,3.25,2.0,5.0,1.25,3.0,1.0,1.75,1.75,1.0,2.25
245103884,4.0,4.0,4.0,1.75,4.0,4.25,1.0,4.0,1.0,1.0,1.0,1.0,1.25
245087289,1.5,3.5,4.0,1.5,3.0,3.25,2.25,2.0,2.0,1.75,3.25,2.75,2.5
237930307,1.25,2.75,2.5,3.0,3.25,4.25,1.25,2.25,1.25,1.25,2.0,1.5,2.0
245206147,1.75,4.0,3.75,1.0,2.25,5.25,1.0,3.0,1.0,1.0,3.25,1.0,1.5
245115047,3.0,3.5,2.75,1.75,3.75,3.75,1.25,3.5,1.75,1.25,3.0,4.0,3.25
125701266,4.0,3.75,4.0,2.0,1.75,4.75,1.0,2.0,1.0,1.0,1.0,1.0,2.5
245047193,3.25,3.0,3.5,3.0,3.75,4.0,2.75,2.25,2.5,2.0,2.75,2.5,2.5
245226218,3.25,3.25,2.25,1.0,1.75,4.0,1.5,2.75,1.25,1.75,2.0,2.0,2.0
245111596,2.0,2.75,2.75,2.5,1.25,4.75,1.75,2.75,1.5,1.5,2.75,1.25,2.25
245185725,4.0,3.5,4.0,1.0,4.0,5.0,2.75,3.0,2.5,1.0,1.0,1.0,1.5
245090813,1.75,3.25,2.75,3.25,1.75,4.0,1.75,2.25,1.75,1.5,2.25,1.0,2.25
245189970,1.25,3.0,3.75,2.5,2.25,4.75,2.0,2.5,1.75,1.25,2.75,2.0,2.5
245122235,2.25,2.75,2.0,4.0,4.0,3.25,1.0,2.5,1.0,2.5,3.0,2.25,2.25
123387908,1.75,3.5,2.75,2.0,2.5,5.0,1.0,1.75,1.0,1.0,2.75,1.0,1.5
239230251,3.75,3.75,3.75,1.0,3.0,5.5,1.0,2.0,1.0,1.0,2.0,1.75,1.75
244414602,3.5,3.25,3.75,1.75,3.5,5.25,1.0,2.0,1.0,1.25,2.0,2.0,
245113576,3.0,4.0,3.75,2.25,3.5,4.75,1.5,2.5,2.0,1.25,2.0,1.75,
245000546,3.5,3.0,4.0,1.5,3.25,4.25,1.0,2.25,1.0,1.25,1.5,1.25,2.5
244933285,4.0,4.0,3.75,1.0,2.5,4.5,1.0,2.5,1.0,1.0,1.0,2.0,2.25
245206764,2.75,2.75,2.0,3.75,1.0,4.75,1.75,1.25,1.0,1.75,1.5,3.5,3.75
245107900,1.0,2.75,1.25,1.25,1.0,4.0,2.0,3.25,1.0,1.75,4.0,1.0,1.5
244983099,1.5,2.75,2.5,3.0,2.5,4.25,1.25,2.25,1.0,1.75,3.75,3.0,
245030726,2.0,4.0,3.0,1.0,1.0,4.25,1.75,2.25,1.0,1.5,3.25,1.25,2.0
245074031,3.0,3.0,2.75,1.75,2.5,3.25,1.25,2.75,1.25,2.0,1.5,2.0,2.75
245091840,2.5,3.75,3.5,2.75,3.75,4.25,1.0,2.5,1.25,1.25,1.5,2.25,2.5
245151829,1.25,4.0,2.0,2.75,2.5,5.25,1.0,2.5,1.0,1.25,4.0,1.25,
245139709,3.5,3.75,4.0,1.25,3.75,5.0,1.25,3.25,1.0,1.0,1.5,1.0,1.5
245121015,1.75,3.25,3.0,2.0,1.25,4.25,1.5,1.75,1.25,1.5,2.25,2.0,2.0
244991288,2.0,3.25,3.75,1.25,2.5,4.25,1.75,3.25,1.0,1.25,4.0,1.75,1.75
234623642,4.0,4.0,4.0,1.0,4.0,5.25,1.0,4.0,1.0,1.0,1.0,1.0,1.25
245093283,2.5,3.75,2.5,2.5,2.0,4.25,1.5,1.0,1.0,1.5,3.0,1.5,2.0
245073290,4.0,4.0,3.75,1.25,4.0,5.5,1.0,2.75,1.0,1.75,1.0,1.0,2.25
245103450,3.25,4.0,3.75,1.5,,4.75,1.0,2.25,1.0,1.0,1.75,1.0,1.75
245120489,2.75,4.0,3.25,,4.0,5.75,1.0,4.0,1.0,1.0,1.5,1.0,1.25
245241870,4.0,4.0,4.0,2.5,1.0,5.75,1.0,3.25,1.0,1.0,1.0,1.0,1.25
245081501,3.0,3.25,1.75,1.75,2.0,4.75,1.25,1.75,1.0,1.0,2.25,2.5,3.25
245145215,2.0,4.0,2.5,2.5,1.0,3.0,1.0,4.0,1.0,1.0,2.5,1.0,2.0
245134949,2.5,3.75,2.0,3.5,1.75,4.5,1.5,2.25,1.5,1.25,2.0,1.25,2.25
245187760,2.0,3.0,3.25,1.0,1.5,5.5,1.5,1.25,1.0,1.0,4.0,1.0,2.25
245043598,2.25,4.0,2.75,1.75,3.25,4.25,1.0,2.25,1.0,1.75,2.25,2.0,2.0
121088621,3.0,4.0,2.5,2.0,1.0,4.75,1.25,2.5,1.0,1.5,1.75,2.5,2.5
245082149,3.25,3.25,4.0,2.5,4.0,5.0,1.25,1.75,1.0,1.0,1.0,1.0,1.25
245116725,1.0,4.0,2.25,1.25,4.0,5.25,1.0,1.25,1.0,1.25,3.75,1.25,2.5
245129832,1.5,3.5,2.25,2.75,2.25,3.25,2.25,3.75,1.0,1.25,2.75,2.75,2.0
245157420,1.0,3.25,1.75,1.25,1.0,3.25,1.0,1.0,1.0,1.0,4.0,1.0,1.5
245033404,2.0,3.75,1.5,2.0,3.5,4.75,1.5,,,1.0,,,2.0
245144937,2.25,3.75,4.0,1.5,3.25,4.5,1.0,3.0,1.0,1.0,2.5,1.25,2.0
245213739,3.25,3.75,3.75,1.0,3.0,4.75,1.25,2.0,1.25,1.25,1.0,1.75,2.5
245125060,1.0,3.25,3.75,3.25,3.25,4.75,2.75,4.0,2.5,3.25,4.0,3.0,3.0
245229094,4.0,4.0,4.0,1.0,4.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.25
245061830,3.5,4.0,3.25,1.25,2.0,5.75,1.0,2.25,1.0,1.0,2.5,1.0,2.0
245118216,2.75,3.25,3.75,4.0,3.5,4.25,1.5,3.25,1.75,1.75,2.0,1.25,2.5
245017265,3.25,3.0,2.0,1.5,1.75,4.5,1.25,2.0,1.0,1.0,1.25,2.0,2.25
245123099,1.25,3.5,4.0,2.0,2.25,4.5,1.0,3.75,1.0,1.25,4.0,2.0,2.25
244953769,3.0,3.0,2.25,2.0,3.5,5.0,1.25,3.25,1.5,1.75,2.25,2.25,2.75
244974541,2.0,2.75,2.0,3.0,1.25,5.0,2.0,1.75,1.5,2.0,3.25,1.5,2.5
245254361,2.0,3.25,3.75,1.75,1.0,3.5,1.0,2.25,1.0,1.0,3.5,1.0,2.75
245147112,2.25,3.5,3.75,2.0,3.75,4.25,1.5,1.75,2.0,1.25,2.5,2.5,2.0
245166815,2.0,3.0,3.25,2.25,2.25,4.25,1.75,3.75,1.0,1.75,1.5,2.5,1.75
244977963,2.25,2.5,2.0,2.0,1.25,3.75,1.25,3.0,1.0,1.5,3.25,1.75,1.75
245205384,2.25,4.0,4.0,1.0,1.75,5.5,1.0,1.25,1.0,1.0,3.25,1.0,1.5
244950624,3.75,4.0,4.0,1.0,2.5,5.0,1.0,2.75,1.0,1.0,1.75,1.0,1.5
245021457,4.0,3.25,2.5,2.0,3.25,3.25,1.0,2.25,1.0,1.5,1.0,2.0,3.25
245195336,3.5,4.0,3.0,2.5,1.0,5.75,1.0,1.75,1.0,1.75,1.5,1.25,2.75
244297317,4.0,4.0,4.0,1.0,3.25,4.75,1.0,3.25,1.0,1.0,1.75,1.5,
240129735,4.0,4.0,4.0,1.0,4.0,5.0,1.0,1.75,1.25,1.0,1.0,1.5,2.0
245165332,3.0,3.5,3.5,2.0,1.25,4.5,1.0,2.25,1.0,1.0,2.0,1.5,2.0
244968317,2.5,3.5,3.25,1.0,4.0,5.25,2.0,1.75,1.0,1.25,3.75,1.5,1.75
228240147,3.75,3.5,3.75,1.75,3.5,4.5,1.25,3.0,1.0,1.0,1.0,2.5,2.25
245240619,2.0,3.25,3.0,2.5,1.25,3.75,1.25,2.25,1.0,1.75,2.25,2.25,2.75
235655033,2.5,2.5,2.25,2.0,2.25,3.75,2.75,1.5,1.75,2.5,2.5,2.0,2.75
240842841,1.5,3.5,3.25,3.0,1.0,5.5,1.0,2.75,1.0,1.5,3.25,1.25,1.25
232064549,2.75,3.5,3.5,2.25,4.0,3.5,1.0,1.5,1.0,1.5,1.25,2.0,2.0
245256451,2.75,3.0,2.75,1.75,2.25,3.75,2.0,2.75,1.75,2.25,2.5,2.0,2.5
245107963,2.0,3.0,2.75,2.0,3.0,4.25,2.25,2.75,2.0,1.75,3.0,2.0,2.5
245065926,3.0,3.5,3.5,1.5,4.0,5.25,1.25,3.5,1.0,1.0,3.5,1.0,2.0
244956441,3.25,3.75,2.75,2.5,2.5,5.25,1.0,2.5,1.0,1.25,1.0,2.75,1.5
245143619,3.75,3.5,4.0,1.0,1.0,5.5,1.0,2.5,1.0,1.0,1.5,1.75,2.0
245235473,3.0,3.5,4.0,2.0,4.0,5.5,1.25,1.5,1.0,1.0,2.5,1.0,2.25
245014891,4.0,4.0,4.0,1.25,4.0,5.25,1.75,2.0,1.0,1.0,2.0,1.5,2.5
239478395,3.0,3.25,3.0,3.0,3.0,4.5,1.5,2.0,1.25,2.0,2.0,2.0,3.25
244944920,3.0,4.0,2.75,3.25,2.5,5.25,1.0,2.25,1.75,1.0,1.5,1.75,1.5
245136274,2.75,4.0,3.0,2.0,3.5,4.5,1.0,3.0,2.0,1.0,2.25,1.5,2.0
245129078,3.0,3.25,2.75,3.75,3.5,4.25,2.5,3.0,1.0,1.75,2.0,1.75,2.25
245263652,3.75,3.5,3.25,1.0,2.5,5.5,1.0,1.75,1.0,1.0,1.75,1.25,2.75
245080695,1.5,3.5,3.5,3.0,2.25,4.75,1.5,2.25,1.25,2.0,3.75,3.0,2.0
245187416,3.75,3.5,4.0,1.25,4.0,4.75,1.0,2.25,1.0,1.75,1.75,1.0,1.5
245112402,3.75,3.75,3.5,1.25,3.25,5.25,1.25,2.75,1.0,1.25,1.0,1.25,1.75
245174932,2.25,1.75,3.0,2.75,1.0,3.25,1.75,2.0,2.25,1.75,3.5,2.0,3.5
245199048,1.75,2.75,2.0,2.75,1.75,4.25,1.0,1.0,1.0,1.0,4.0,1.0,2.75
238376785,2.0,3.75,2.5,2.5,3.25,4.25,1.25,4.0,1.25,2.5,3.25,2.25,2.0
245261066,1.0,2.5,2.75,3.5,1.0,4.75,1.0,1.25,1.0,2.5,3.25,1.5,2.0
245062505,4.0,4.0,3.5,1.0,3.25,4.75,1.25,2.0,1.0,1.0,1.25,1.75,1.5
245090895,3.0,3.5,3.5,2.25,3.0,5.75,1.25,2.0,1.0,1.0,1.75,2.0,2.25
242359887,4.0,4.0,4.0,2.75,4.0,5.75,1.0,1.0,1.0,1.0,1.0,2.5,1.5
241357635,3.25,4.0,3.0,1.5,2.25,5.75,2.0,3.0,1.25,2.0,1.5,1.75,1.75
245150625,2.75,3.0,3.0,2.25,3.25,5.25,1.0,1.5,1.25,1.75,2.25,1.75,2.25
245174682,2.25,2.25,2.25,2.5,1.5,4.75,1.75,2.5,1.25,2.0,2.5,2.0,2.75
125888360,2.75,4.0,3.75,1.0,2.5,4.75,1.0,1.0,1.0,1.0,2.75,1.0,1.75
244957994,1.75,4.0,1.75,4.0,4.0,5.25,1.0,4.0,1.0,1.75,4.0,1.0,2.0
245216961,3.0,2.5,2.5,1.75,1.75,5.5,1.0,1.0,1.0,1.0,1.75,1.0,
245107694,4.0,4.0,3.25,2.5,3.25,6.0,1.0,1.75,1.75,1.0,1.75,1.0,1.5
245077902,3.0,3.25,2.75,2.0,3.25,4.5,2.25,3.0,2.0,1.5,2.0,1.75,2.5
245046071,2.5,,2.25,3.0,2.5,3.25,1.25,2.25,1.0,2.25,3.75,2.25,3.0
245073406,4.0,4.0,4.0,2.5,4.0,6.0,1.0,3.25,1.0,1.0,1.0,1.0,2.0
245193115,1.0,2.5,2.5,3.75,1.75,6.0,1.0,1.0,1.0,1.5,4.0,1.0,2.75
